month,credit_amount,credit_term,age,sex,education,product_type,having_children_flg,region,income,family_status,phone_operator,is_client,bad_client_target
9,0.0033783783783783786,0.2727272727272727,0.16666666666666663,male,Secondary special education,Cell phones,0,2,0.025000000000000005,Another,1,1,0
9,0.08783783783783783,0.9999999999999999,0.611111111111111,male,Secondary special education,Sporting goods,0,2,0.025000000000000005,Another,1,0,0
9,0.005067567567567568,0.09090909090909091,0.13888888888888884,male,Higher education,Household appliances,1,2,0.07,Married,3,0,0
9,0.030405405405405407,0.09090909090909091,0.125,female,Secondary education,Cell phones,0,2,0.0575,Another,0,0,0
9,0.08445945945945946,0.2727272727272727,0.45833333333333326,female,Secondary special education,Cell phones,0,2,0.1125,Married,1,1,1
9,0.11486486486486486,0.0,0.5833333333333333,male,Secondary special education,Windows & Doors,0,0,0.035,Another,2,0,0
9,0.13344594594594594,0.6363636363636364,0.5277777777777777,male,Higher education,Medical services,0,0,0.0625,Married,2,0,0
9,0.033783783783783786,0.2727272727272727,0.18055555555555552,male,Secondary special education,Household appliances,1,2,0.075,Another,1,1,0
9,0.030405405405405407,0.2727272727272727,0.43055555555555547,male,Secondary education,Fitness,0,2,0.025000000000000005,Another,2,1,0
9,0.0033783783783783786,0.09090909090909091,0.20833333333333331,male,Secondary special education,Household appliances,1,2,0.045,Another,0,0,0
9,0.03547297297297297,0.09090909090909091,0.13888888888888884,female,Secondary special education,Household appliances,1,0,0.125,Married,2,1,0
9,0.03885135135135135,0.09090909090909091,0.36111111111111105,female,Secondary special education,Windows & Doors,1,2,0.11750000000000001,Another,2,0,0
9,0.07939189189189189,0.4545454545454545,0.1111111111111111,female,Secondary special education,Cell phones,0,2,0.07,Another,0,0,0
9,0.021959459459459457,0.09090909090909091,0.45833333333333326,male,Higher education,Computers,0,2,0.08750000000000001,Another,0,1,0
9,0.01858108108108108,0.0,0.06944444444444442,female,Secondary special education,Cell phones,0,2,0.075,Married,3,1,0
9,0.12162162162162163,0.21212121212121213,0.20833333333333331,female,Higher education,Furniture,1,1,0.1125,Another,1,0,0
9,0.05405405405405405,0.4545454545454545,0.1111111111111111,female,Secondary special education,Cell phones,0,2,0.0625,Married,0,0,0
9,0.057432432432432436,0.2727272727272727,0.3194444444444444,female,Secondary education,Household appliances,1,2,0.05,Another,1,1,0
9,0.0016891891891891893,0.06060606060606061,0.4027777777777778,male,Secondary special education,Clothing,0,2,0.0375,Unmarried,1,0,0
9,0.008445945945945946,0.09090909090909091,0.06944444444444442,male,Incomplete higher education,Computers,0,2,0.0425,Another,2,1,0
9,0.010135135135135132,0.2727272727272727,0.15277777777777773,female,Secondary education,Household appliances,1,2,0.0425,Another,0,1,1
9,0.052364864864864864,0.21212121212121213,0.18055555555555552,female,Secondary special education,Cell phones,0,2,0.04,Another,1,1,0
9,0.006756756756756757,0.2727272727272727,0.26388888888888884,male,Secondary special education,Cell phones,1,0,0.075,Another,3,1,0
9,0.3597972972972973,0.21212121212121213,0.4444444444444444,male,Secondary education,Furniture,0,0,0.2,Married,0,0,0
9,0.010135135135135132,0.21212121212121213,0.055555555555555525,female,Secondary special education,Cell phones,0,2,0.0375,Unmarried,3,0,0
9,0.07601351351351351,0.2727272727272727,0.06944444444444442,male,Secondary special education,Household appliances,0,1,0.0675,Married,1,1,0
9,0.12331081081081083,0.36363636363636365,0.1111111111111111,male,Secondary education,Windows & Doors,1,2,0.0375,Another,3,1,0
9,0.07939189189189189,0.2727272727272727,0.16666666666666663,female,Secondary special education,Household appliances,0,2,0.0575,Another,0,1,0
9,0.07601351351351351,0.0,0.16666666666666663,female,Higher education,Construction Materials,1,2,0.2,Another,2,0,0
9,0.03716216216216216,0.0,0.06944444444444442,male,Higher education,Furniture,0,2,0.052500000000000005,Another,3,1,0
9,0.20608108108108109,0.2727272727272727,0.1111111111111111,male,Higher education,Windows & Doors,1,2,0.075,Another,2,1,0
9,0.006756756756756757,0.0,0.125,male,PhD degree,Clothing,0,2,0.075,Another,1,0,0
9,0.0033783783783783786,0.0,0.19444444444444442,male,Secondary special education,Household appliances,0,2,0.045,Married,0,0,0
9,0.375,0.6363636363636364,0.29166666666666663,male,Secondary special education,Cosmetics and beauty services,1,0,0.17500000000000002,Another,1,1,0
9,0.07432432432432431,0.36363636363636365,0.20833333333333331,male,Higher education,Tourism,0,2,0.075,Unmarried,0,0,0
9,0.043918918918918914,0.09090909090909091,0.43055555555555547,female,Higher education,Cell phones,1,0,0.1375,Married,2,1,1
9,0.02364864864864865,0.09090909090909091,0.09722222222222221,female,Secondary special education,Household appliances,0,2,0.1,Another,1,1,0
9,0.011824324324324322,0.0,0.25,female,Higher education,Fitness,1,2,0.2,Another,1,1,0
9,0.0945945945945946,0.2727272727272727,0.15277777777777773,female,Higher education,Computers,1,0,0.08750000000000001,Another,2,0,0
9,0.0033783783783783786,0.0,0.15277777777777773,female,Higher education,Household appliances,0,2,1.0000000000000002,Another,3,0,0
9,0.005067567567567568,0.09090909090909091,0.08333333333333331,male,Secondary education,Cell phones,0,2,0.05,Another,0,1,0
9,0.043918918918918914,0.2727272727272727,0.3472222222222222,male,Higher education,Furniture,0,2,0.0175,Another,1,1,0
9,0.09966216216216217,0.2727272727272727,0.18055555555555552,female,Higher education,Computers,1,2,0.025000000000000005,Another,1,0,0
9,0.07263513513513514,0.030303030303030304,0.18055555555555552,female,Higher education,Cell phones,0,0,0.24000000000000002,Another,2,1,0
9,0.01351351351351351,0.21212121212121213,0.2361111111111111,female,Incomplete higher education,Household appliances,1,2,0.125,Another,0,0,0
9,0.02364864864864865,0.0,0.29166666666666663,male,Secondary education,Household appliances,1,2,0.05,Married,1,1,0
9,0.05405405405405405,0.2727272727272727,0.5,female,Higher education,Household appliances,0,2,0.0625,Another,3,0,0
9,0.008445945945945946,0.09090909090909091,0.5555555555555555,male,Secondary special education,Clothing,1,2,0.045,Another,3,1,0
9,0.1554054054054054,0.09090909090909091,0.1111111111111111,female,Secondary special education,Windows & Doors,1,2,0.1125,Another,2,1,0
9,0.02027027027027027,0.030303030303030304,0.29166666666666663,male,Higher education,Household appliances,1,2,0.045,Married,0,1,0
9,0.016891891891891893,0.09090909090909091,0.13888888888888884,male,Secondary special education,Household appliances,1,0,0.0675,Another,3,1,0
9,0.02702702702702703,0.0,0.16666666666666663,male,Secondary special education,Computers,1,2,0.030000000000000002,Married,0,1,0
9,0.025337837837837836,0.06060606060606061,0.055555555555555525,female,Secondary special education,Household appliances,0,2,0.075,Another,3,1,0
9,0.05912162162162162,0.36363636363636365,0.06944444444444442,male,Secondary special education,Household appliances,0,2,0.06,Another,1,1,0
9,0.08614864864864866,0.2727272727272727,0.02777777777777779,male,Secondary special education,Household appliances,0,2,0.08,Married,2,0,0
9,0.0033783783783783786,0.0,0.125,female,Incomplete higher education,Household appliances,1,2,0.1125,Another,1,0,0
9,0.06587837837837837,0.2727272727272727,0.02777777777777779,male,Secondary special education,Household appliances,0,2,0.0625,Another,1,1,0
9,0.23310810810810811,0.4545454545454545,0.375,male,Incomplete higher education,Household appliances,0,2,0.1375,Married,0,1,1
9,0.06081081081081081,0.21212121212121213,0.1111111111111111,female,Higher education,Cell phones,0,2,0.075,Another,2,0,1
10,0.07601351351351351,0.2727272727272727,0.08333333333333331,female,Secondary special education,Cell phones,0,2,0.08,Married,1,0,0
10,0.6131756756756757,0.9999999999999999,0.6527777777777777,male,Secondary special education,Furniture,0,2,0.05,Another,0,1,0
10,0.033783783783783786,0.2727272727272727,0.09722222222222221,female,Higher education,Computers,0,2,0.075,Another,2,0,0
9,0.0945945945945946,0.2727272727272727,0.20833333333333331,male,Higher education,Clothing,1,2,0.075,Another,0,0,0
9,0.08277027027027026,0.6363636363636364,0.29166666666666663,female,Secondary special education,Household appliances,1,2,0.1625,Another,0,1,0
9,0.030405405405405407,0.21212121212121213,0.25,male,Secondary special education,Furniture,1,2,0.0625,Another,2,0,0
9,0.07601351351351351,0.2727272727272727,0.09722222222222221,male,Higher education,Cell phones,0,0,0.15000000000000002,Another,0,1,0
9,0.008445945945945946,0.0,0.625,male,Secondary education,Construction Materials,0,2,0.027500000000000004,Another,2,0,0
9,0.07601351351351351,0.2727272727272727,0.2777777777777778,male,Secondary special education,Computers,1,2,0.045,Another,2,0,0
10,0.13175675675675677,0.9999999999999999,0.5972222222222222,male,Higher education,Clothing,1,2,0.08750000000000001,Another,0,1,0
10,0.043918918918918914,0.2727272727272727,0.08333333333333331,male,Secondary education,Cell phones,1,2,0.0425,Another,0,1,0
10,0.06587837837837837,0.09090909090909091,0.16666666666666663,female,Higher education,Computers,0,1,0.1,Another,0,1,0
9,0.0152027027027027,0.2727272727272727,0.5138888888888888,female,Secondary special education,Household appliances,1,2,0.025000000000000005,Another,1,1,0
9,0.01858108108108108,0.09090909090909091,0.13888888888888884,male,Secondary special education,Computers,0,2,0.05,Another,1,0,0
9,0.375,0.6363636363636364,0.25,male,Higher education,Cosmetics and beauty services,0,0,0.12000000000000001,Another,0,1,0
9,0.0152027027027027,0.09090909090909091,0.18055555555555552,female,Secondary special education,Cell phones,1,2,0.0425,Another,0,1,0
10,0.0912162162162162,0.15151515151515152,0.2222222222222222,female,Higher education,Household appliances,0,0,0.125,Another,1,1,0
10,0.055743243243243236,0.0,0.15277777777777773,female,Secondary special education,Household appliances,0,2,0.08750000000000001,Another,0,1,0
9,0.043918918918918914,0.2727272727272727,0.19444444444444442,male,Higher education,Household appliances,1,2,0.0625,Married,2,1,0
9,0.0152027027027027,0.21212121212121213,0.18055555555555552,male,Higher education,Cell phones,1,2,0.052500000000000005,Unmarried,1,0,0
9,0.011824324324324322,0.030303030303030304,0.611111111111111,male,Secondary education,Construction Materials,1,2,0.0175,Another,0,1,0
9,0.02702702702702703,0.09090909090909091,0.29166666666666663,male,Secondary special education,Household appliances,1,2,0.1,Another,3,0,0
9,0.08614864864864866,0.2727272727272727,0.04166666666666663,female,Incomplete higher education,Household appliances,0,2,0.1,Another,1,0,0
9,0.040540540540540536,0.2727272727272727,0.08333333333333331,male,Higher education,Tourism,0,2,0.075,Another,3,1,1
9,0.055743243243243236,0.2727272727272727,0.611111111111111,male,Secondary education,Household appliances,1,2,0.0375,Another,1,1,0
9,0.10472972972972971,0.2727272727272727,0.611111111111111,female,Secondary education,Cell phones,0,0,0.0325,Another,2,1,0
10,0.11148648648648649,0.09090909090909091,0.18055555555555552,male,Higher education,Clothing,1,2,0.0625,Married,1,1,0
10,0.1875,0.21212121212121213,0.15277777777777773,female,Incomplete higher education,Clothing,1,0,0.125,Another,2,0,0
10,0.02027027027027027,0.09090909090909091,0.04166666666666663,male,Secondary special education,Clothing,0,2,0.0575,Another,1,1,0
10,0.07939189189189189,0.6363636363636364,0.18055555555555552,female,Secondary special education,Household appliances,1,2,0.075,Another,3,0,0
10,0.07770270270270271,0.6363636363636364,0.48611111111111105,female,Secondary special education,Household appliances,0,2,0.08750000000000001,Married,0,1,0
9,0.07939189189189189,0.4545454545454545,0.06944444444444442,female,Secondary special education,Household appliances,0,2,0.10750000000000001,Unmarried,2,1,0
9,0.01351351351351351,0.2727272727272727,0.4722222222222222,female,Secondary special education,Cell phones,0,2,0.125,Another,0,1,0
9,0.3091216216216216,0.9999999999999999,0.04166666666666663,male,Incomplete higher education,Cosmetics and beauty services,0,0,0.1375,Married,0,1,0
9,0.028716216216216214,0.21212121212121213,0.1111111111111111,female,Higher education,Cell phones,0,2,0.075,Another,0,0,0
9,0.10810810810810811,0.2727272727272727,0.4444444444444444,female,Secondary special education,Furniture,0,2,0.05,Another,3,1,0
10,0.05405405405405405,0.2727272727272727,0.04166666666666663,female,Secondary special education,Cell phones,0,2,0.0375,Another,0,1,0
10,0.07601351351351351,0.0,0.29166666666666663,male,Higher education,Clothing,1,2,0.15000000000000002,Another,1,1,0
10,0.0016891891891891893,0.09090909090909091,0.1111111111111111,female,Secondary education,Cell phones,0,2,0.05,Another,0,1,0
10,0.09797297297297297,0.2727272727272727,0.5,male,Secondary special education,Household appliances,0,2,0.025000000000000005,Another,1,1,0
10,0.03716216216216216,0.0,0.48611111111111105,male,Secondary special education,Clothing,0,2,0.0375,Another,3,1,1
9,0.057432432432432436,0.24242424242424246,0.3055555555555556,male,Higher education,Computers,0,2,0.05,Another,1,0,0
10,0.03716216216216216,0.15151515151515152,0.2222222222222222,female,Secondary special education,Medical services,1,2,0.075,Married,1,0,0
10,0.06756756756756757,0.33333333333333337,0.06944444444444442,male,Higher education,Cell phones,0,0,0.08750000000000001,Another,1,0,0
10,0.01351351351351351,0.21212121212121213,0.2222222222222222,female,Secondary special education,Cell phones,1,2,0.0625,Another,2,0,0
10,0.05912162162162162,0.2727272727272727,0.013888888888888895,male,Secondary education,Cell phones,0,2,0.05,Another,1,1,0
10,0.03885135135135135,0.2727272727272727,0.18055555555555552,female,Secondary education,Cell phones,0,2,0.075,Another,1,1,1
10,0.17060810810810811,0.21212121212121213,0.43055555555555547,male,Higher education,Household appliances,0,2,0.1,Another,1,0,0
10,0.40202702702702703,0.36363636363636365,0.5277777777777777,male,Higher education,Furniture,0,2,0.125,Another,0,1,0
10,0.040540540540540536,0.09090909090909091,0.09722222222222221,female,Secondary special education,Cell phones,0,2,0.0675,Married,1,0,0
10,0.11148648648648649,0.6363636363636364,0.8194444444444444,male,Higher education,Medical services,1,1,0.075,Married,0,0,0
10,0.11993243243243243,0.2727272727272727,0.055555555555555525,male,Secondary education,Cell phones,0,2,0.055,Married,1,1,0
10,0.02702702702702703,0.09090909090909091,0.04166666666666663,female,Secondary special education,Cell phones,0,2,0.0625,Married,0,1,1
10,0.03209459459459459,0.09090909090909091,0.43055555555555547,male,Secondary education,Household appliances,0,2,0.05,Another,0,1,0
10,0.19087837837837837,0.2727272727272727,0.20833333333333331,male,Secondary special education,Clothing,1,2,0.075,Another,2,1,0
10,0.07263513513513514,0.21212121212121213,0.1111111111111111,female,Secondary education,Cell phones,0,0,0.075,Another,0,0,1
10,0.055743243243243236,0.2727272727272727,0.29166666666666663,female,Higher education,Computers,1,2,0.1625,Another,1,0,1
10,0.07432432432432431,0.21212121212121213,0.125,male,Incomplete higher education,Furniture,0,0,0.15000000000000002,Another,0,0,0
10,0.057432432432432436,0.09090909090909091,0.20833333333333331,female,Higher education,Computers,1,0,0.25,Another,1,1,0
10,0.01858108108108108,0.2727272727272727,0.29166666666666663,female,Secondary special education,Cell phones,0,2,0.09000000000000001,Married,1,0,0
